------------------------------------------------------------
Server listening on TCP port 8000 with pid 5061
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8000 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 9.20-9.30 sec  7.19 MBytes   603 Mbits/sec  350    124:216:10:0:0:0:0:0
[  4] 9.30-9.40 sec  7.19 MBytes   603 Mbits/sec  348    120:204:24:0:0:0:0:0
[  4] 9.40-9.50 sec  3.75 MBytes   315 Mbits/sec  193    81:102:10:0:0:0:0:0
[  4] 9.50-9.60 sec   144 KBytes  11.8 Mbits/sec  8    3:5:0:0:0:0:0:0
[  4] 9.60-9.70 sec  6.97 MBytes   585 Mbits/sec  337    116:202:19:0:0:0:0:0
[  4] 9.70-9.80 sec  1.85 MBytes   156 Mbits/sec  89    28:55:6:0:0:0:0:0
[  4] 9.80-9.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 9.90-10.00 sec   127 KBytes  10.4 Mbits/sec  6    3:2:1:0:0:0:0:0
[  4] 10.00-10.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.10-10.20 sec   127 KBytes  10.4 Mbits/sec  6    2:4:0:0:0:0:0:0
[  4] 10.20-10.30 sec  87.5 KBytes  7.17 Mbits/sec  4    1:3:0:0:0:0:0:0
[  4] 10.30-10.40 sec  16.4 KBytes  1.34 Mbits/sec  1    0:1:0:0:0:0:0:0
[  4] 10.40-10.50 sec  23.2 KBytes  1.90 Mbits/sec  1    0:1:0:0:0:0:0:0
[  4] 10.50-10.60 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.60-10.70 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.70-10.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.80-10.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 10.90-11.00 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.00-11.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.10-11.20 sec  87.5 KBytes  7.17 Mbits/sec  4    1:3:0:0:0:0:0:0
[  4] 11.20-11.30 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.30-11.40 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.40-11.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.50-11.60 sec  39.6 KBytes  3.25 Mbits/sec  2    1:0:1:0:0:0:0:0
[  4] 11.60-11.70 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.70-11.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.80-11.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 11.90-12.00 sec  87.5 KBytes  7.17 Mbits/sec  4    2:1:1:0:0:0:0:0
[  4] 12.00-12.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 12.10-12.20 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 12.20-12.30 sec  39.6 KBytes  3.25 Mbits/sec  2    1:1:0:0:0:0:0:0
[  4] 12.30-12.40 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 12.40-12.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 12.50-12.60 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 12.60-12.70 sec  2.00 MBytes   167 Mbits/sec  97    31:61:5:0:0:0:0:0
[  4] 12.70-12.80 sec  6.75 MBytes   566 Mbits/sec  320    99:208:13:0:0:0:0:0
[  4] 12.80-12.90 sec  7.20 MBytes   604 Mbits/sec  353    125:207:21:0:0:0:0:0
[  4] 12.90-13.00 sec  7.49 MBytes   629 Mbits/sec  373    150:192:31:0:0:0:0:0
[  4] 13.00-13.10 sec  7.46 MBytes   626 Mbits/sec  371    146:205:20:0:0:0:0:0
[  4] 13.10-13.20 sec  7.50 MBytes   629 Mbits/sec  360    126:214:20:0:0:0:0:0
[  4] 13.20-13.30 sec  7.48 MBytes   627 Mbits/sec  366    136:200:30:0:0:0:0:0
[  4] 13.30-13.40 sec  7.46 MBytes   626 Mbits/sec  368    139:207:22:0:0:0:0:0
[  4] 13.40-13.50 sec  7.55 MBytes   633 Mbits/sec  355    122:204:29:0:0:0:0:0
[  4] 13.50-13.60 sec  7.43 MBytes   623 Mbits/sec  367    140:204:23:0:0:0:0:0
[  4] 13.60-13.70 sec  7.44 MBytes   624 Mbits/sec  353    118:218:17:0:0:0:0:0
[  4] 13.70-13.80 sec  7.32 MBytes   614 Mbits/sec  351    116:213:22:0:0:0:0:0
[  4] 13.80-13.90 sec  7.42 MBytes   622 Mbits/sec  367    137:203:27:0:0:0:0:0
[  4] 13.90-14.00 sec  7.48 MBytes   627 Mbits/sec  347    103:221:23:0:0:0:0:0
[  4] 14.00-14.10 sec  7.41 MBytes   621 Mbits/sec  360    123:213:24:0:0:0:0:0
[  4] 14.10-14.20 sec  7.40 MBytes   621 Mbits/sec  363    135:208:20:0:0:0:0:0
[  4] 14.20-14.30 sec  7.38 MBytes   619 Mbits/sec  360    127:212:21:0:0:0:0:0
[  4] 14.30-14.40 sec  7.43 MBytes   624 Mbits/sec  361    126:219:16:0:0:0:0:0
[  4] 14.40-14.50 sec  7.41 MBytes   621 Mbits/sec  354    118:222:14:0:0:0:0:0
[  4] 14.50-14.60 sec  7.39 MBytes   620 Mbits/sec  362    127:206:29:0:0:0:0:0
[  4] 14.60-14.70 sec  7.41 MBytes   622 Mbits/sec  358    115:220:23:0:0:0:0:0
[  4] 14.70-14.80 sec  7.28 MBytes   611 Mbits/sec  364    137:208:19:0:0:0:0:0
[  4] 14.80-14.90 sec  7.37 MBytes   618 Mbits/sec  356    129:208:19:0:0:0:0:0
