[  3] 48.90-49.00 sec  8.53 MBytes   715 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63832 pps
[  3] 49.00-49.10 sec  8.53 MBytes   715 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63856 pps
[  3] 49.10-49.20 sec  8.51 MBytes   714 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63832 pps
[  3] 49.20-49.30 sec  8.51 MBytes   714 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63675 pps
[  3] 49.30-49.40 sec  8.32 MBytes   698 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 62271 pps
[  3] 49.40-49.50 sec  8.25 MBytes   692 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 61913 pps
[  3] 49.50-49.60 sec  8.47 MBytes   711 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63444 pps
[  3] 49.60-49.70 sec  8.54 MBytes   716 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63890 pps
[  3] 49.70-49.80 sec  8.51 MBytes   714 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63771 pps
[  3] 49.80-49.90 sec  8.54 MBytes   716 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63898 pps
[  3] 49.90-50.00 sec  8.50 MBytes   713 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63636 pps
[  3] 50.00-50.10 sec  8.70 MBytes   730 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 65203 pps
[  3] 50.10-50.20 sec  8.51 MBytes   714 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63657 pps
[  3] 50.20-50.30 sec  8.54 MBytes   716 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64031 pps
[  3] 50.30-50.40 sec  8.25 MBytes   692 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 61867 pps
[  3] 50.40-50.50 sec  8.28 MBytes   695 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 62011 pps
[  3] 50.50-50.60 sec  8.40 MBytes   705 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 62845 pps
[  3] 50.60-50.70 sec  8.50 MBytes   713 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63702 pps
[  3] 50.70-50.80 sec  8.55 MBytes   717 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64137 pps
[  3] 50.80-50.90 sec  8.35 MBytes   700 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 62530 pps
[  3] 50.90-51.00 sec  8.64 MBytes   725 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64571 pps
[  3] 51.00-51.10 sec  8.75 MBytes   734 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 65620 pps
[  3] 51.10-51.20 sec  8.68 MBytes   728 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64945 pps
[  3] 51.20-51.30 sec  9.17 MBytes   769 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 68761 pps
[  3] 51.30-51.40 sec  9.11 MBytes   764 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 68209 pps
[  3] 51.40-51.50 sec  9.03 MBytes   758 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67608 pps
[  3] 51.50-51.60 sec  9.04 MBytes   758 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67616 pps
[  3] 51.60-51.70 sec  9.05 MBytes   759 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67817 pps
[  3] 51.70-51.80 sec  8.91 MBytes   748 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 66803 pps
[  3] 51.80-51.90 sec  9.00 MBytes   755 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67375 pps
[  3] 51.90-52.00 sec  8.94 MBytes   750 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 66840 pps
[  3] 52.00-52.10 sec  9.05 MBytes   759 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67839 pps
[  3] 52.10-52.20 sec  9.07 MBytes   761 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67898 pps
[  3] 52.20-52.30 sec  9.02 MBytes   757 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67667 pps
[  3] 52.30-52.40 sec  9.01 MBytes   756 Mbits/sec   0.017 ms    0/    0 (-nan%) -/-/-/- ms 67498 pps
[  3] 52.40-52.50 sec  9.03 MBytes   758 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67537 pps
[  3] 52.50-52.60 sec  9.03 MBytes   757 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67623 pps
[  3] 52.60-52.70 sec  9.02 MBytes   757 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67667 pps
[  3] 52.70-52.80 sec  9.05 MBytes   759 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67744 pps
[  3] 52.80-52.90 sec  9.04 MBytes   759 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67752 pps
[  3] 52.90-53.00 sec  9.02 MBytes   757 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 67594 pps
[  3] 53.00-53.10 sec  9.09 MBytes   762 Mbits/sec   0.014 ms    0/    0 (-nan%) -/-/-/- ms 68103 pps
[  3] 53.10-53.20 sec  9.04 MBytes   759 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67655 pps
[  3] 53.20-53.30 sec  9.03 MBytes   757 Mbits/sec   0.009 ms    0/    0 (-nan%) -/-/-/- ms 67715 pps
[  3] 53.30-53.40 sec  9.03 MBytes   757 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67482 pps
[  3] 53.40-53.50 sec  9.06 MBytes   760 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67866 pps
[  3] 53.50-53.60 sec  9.08 MBytes   762 Mbits/sec   0.009 ms    0/    0 (-nan%) -/-/-/- ms 68112 pps
[  3] 53.60-53.70 sec  9.04 MBytes   758 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67679 pps
[  3] 53.70-53.80 sec  9.06 MBytes   760 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67860 pps
[  3] 53.80-53.90 sec  9.08 MBytes   762 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67983 pps
[  3] 53.90-54.00 sec  9.04 MBytes   759 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67733 pps
[  3] 54.00-54.10 sec  9.08 MBytes   761 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 68036 pps
[  3] 54.10-54.20 sec  9.10 MBytes   763 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67984 pps
[  3] 54.20-54.30 sec  9.08 MBytes   762 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 68060 pps
[  3] 54.30-54.40 sec  9.06 MBytes   760 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67987 pps
[  3] 54.40-54.50 sec  9.10 MBytes   763 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 68105 pps
[  3] 54.50-54.60 sec  9.05 MBytes   759 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67759 pps
[  3] 54.60-54.70 sec  9.09 MBytes   762 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68087 pps
[  3] 54.70-54.80 sec  9.08 MBytes   762 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67942 pps
[  3] 54.80-54.90 sec  9.07 MBytes   761 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 68028 pps
[  3] 54.90-55.00 sec  9.03 MBytes   758 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67645 pps
[  3] 55.00-55.10 sec  9.05 MBytes   759 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67800 pps
[  3] 55.10-55.20 sec  9.20 MBytes   772 Mbits/sec   0.016 ms    0/    0 (-nan%) -/-/-/- ms 68912 pps
[  3] 55.20-55.30 sec  9.30 MBytes   780 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 69591 pps
[  3] 55.30-55.40 sec  8.94 MBytes   750 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 66948 pps
[  3] 55.40-55.50 sec  9.02 MBytes   756 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67508 pps
[  3] 55.50-55.60 sec  9.22 MBytes   773 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 69041 pps
[  3] 55.60-55.70 sec  9.07 MBytes   761 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67878 pps
[  3] 55.70-55.80 sec  9.20 MBytes   771 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68966 pps
[  3] 55.80-55.90 sec  9.13 MBytes   766 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 68382 pps
[  3] 55.90-56.00 sec  8.88 MBytes   745 Mbits/sec   0.017 ms    0/    0 (-nan%) -/-/-/- ms 66519 pps
[  3] 56.00-56.10 sec  8.55 MBytes   717 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63908 pps
[  3] 56.10-56.20 sec  8.43 MBytes   707 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63200 pps
[  3] 56.20-56.30 sec  8.58 MBytes   720 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64183 pps
[  3] 56.30-56.40 sec  8.55 MBytes   717 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64186 pps
[  3] 56.40-56.50 sec  8.58 MBytes   720 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 64280 pps
[  3] 56.50-56.60 sec  8.61 MBytes   722 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64377 pps
[  3] 56.60-56.70 sec  8.59 MBytes   721 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 64302 pps
[  3] 56.70-56.80 sec  8.58 MBytes   720 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 64314 pps
[  3] 56.80-56.90 sec  8.65 MBytes   725 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64777 pps
[  3] 56.90-57.00 sec  8.38 MBytes   703 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 62810 pps
[  3] 57.00-57.10 sec  9.01 MBytes   756 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67545 pps
[  3] 57.10-57.20 sec  9.02 MBytes   757 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67436 pps
[  3] 57.20-57.30 sec  9.03 MBytes   757 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 67651 pps
[  3] 57.30-57.40 sec  9.07 MBytes   761 Mbits/sec   0.017 ms    0/    0 (-nan%) -/-/-/- ms 68004 pps
[  3] 57.40-57.50 sec  9.08 MBytes   762 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67991 pps
[  3] 57.50-57.60 sec  9.08 MBytes   762 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67959 pps
[  3] 57.60-57.70 sec  9.24 MBytes   775 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 69288 pps
[  3] 57.70-57.80 sec  9.32 MBytes   782 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 69806 pps
[  3] 57.80-57.90 sec  9.18 MBytes   770 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 68725 pps
[  3] 57.90-58.00 sec  8.90 MBytes   747 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 66694 pps
[  3] 58.00-58.10 sec  8.99 MBytes   754 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67271 pps
[  3] 58.10-58.20 sec  9.01 MBytes   756 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67399 pps
[  3] 58.20-58.30 sec  9.07 MBytes   761 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 68038 pps
[  3] 58.30-58.40 sec  9.02 MBytes   757 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67483 pps
[  3] 58.40-58.50 sec  9.12 MBytes   765 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68302 pps
[  3] 58.50-58.60 sec  9.09 MBytes   762 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67999 pps
[  3] 58.60-58.70 sec  9.03 MBytes   757 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67603 pps
[  3] 58.70-58.80 sec  8.98 MBytes   753 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67284 pps
[  3] 58.80-58.90 sec  8.95 MBytes   751 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 67040 pps
[  3] 58.90-59.00 sec  8.99 MBytes   754 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 67416 pps
[  3] 59.00-59.10 sec  9.00 MBytes   755 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67366 pps
[  3] 59.10-59.20 sec  9.05 MBytes   759 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 67802 pps
[  3] 59.20-59.30 sec  9.07 MBytes   760 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67865 pps
[  3] 59.30-59.40 sec  9.07 MBytes   761 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67871 pps
[  3] 59.40-59.50 sec  9.03 MBytes   757 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67715 pps
[  3] 59.50-59.60 sec  9.02 MBytes   757 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67578 pps
[  3] 59.60-59.70 sec  9.03 MBytes   758 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67642 pps
[  3] 59.70-59.80 sec  8.98 MBytes   753 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67247 pps
[  3] 59.80-59.90 sec  9.07 MBytes   761 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 67965 pps
[  3] 59.90-60.00 sec  9.20 MBytes   771 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 68826 pps
[  3] 60.00-60.10 sec  9.26 MBytes   777 Mbits/sec   0.018 ms    0/    0 (-nan%) -/-/-/- ms 69424 pps
[  3] 60.10-60.20 sec  9.11 MBytes   764 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 68118 pps
[  3] 60.20-60.30 sec  9.10 MBytes   763 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 68169 pps
[  3] 60.30-60.40 sec  2.18 MBytes   183 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 16338 pps
[  3] 60.40-60.50 sec  8.93 MBytes   750 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 66882 pps
[  3] 60.50-60.60 sec  8.98 MBytes   753 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67262 pps
[  3] 60.60-60.70 sec  8.95 MBytes   751 Mbits/sec   0.009 ms    0/    0 (-nan%) -/-/-/- ms 67156 pps
[  3] 60.70-60.80 sec  7.26 MBytes   609 Mbits/sec   0.013 ms    0/    0 (-nan%) -/-/-/- ms 67216 pps
[  3] 61.30-61.40 sec  6.66 MBytes   559 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 49815 pps
[  3] 61.40-61.50 sec  8.47 MBytes   711 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63490 pps
[  3] 61.50-61.60 sec  8.98 MBytes   753 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67208 pps
[  3] 61.60-61.70 sec  8.93 MBytes   749 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 66992 pps
[  3] 61.70-61.80 sec  9.02 MBytes   756 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 67492 pps
[  3] 61.80-61.90 sec  8.59 MBytes   720 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64365 pps
[  3] 61.90-62.00 sec  8.52 MBytes   714 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63709 pps
[  3] 62.00-62.10 sec  8.58 MBytes   719 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64192 pps
[  3] 62.10-62.20 sec  8.55 MBytes   717 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64074 pps
[  3] 62.20-62.30 sec  8.57 MBytes   719 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64148 pps
[  3] 62.30-62.40 sec  8.53 MBytes   716 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 63960 pps
[  3] 62.40-62.50 sec  8.56 MBytes   718 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64061 pps
[  3] 62.50-62.60 sec  8.55 MBytes   717 Mbits/sec   0.018 ms    0/    0 (-nan%) -/-/-/- ms 64145 pps
[  3] 62.60-62.70 sec  8.54 MBytes   716 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 63915 pps
[  3] 62.70-62.80 sec  8.57 MBytes   719 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64133 pps
[  3] 62.80-62.90 sec  8.45 MBytes   709 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63334 pps
[  3] 62.90-63.00 sec  8.56 MBytes   718 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64107 pps
[  3] 63.00-63.10 sec  8.55 MBytes   717 Mbits/sec   0.014 ms    0/    0 (-nan%) -/-/-/- ms 64144 pps
[  3] 63.10-63.20 sec  8.57 MBytes   719 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64092 pps
[  3] 63.20-63.30 sec  8.55 MBytes   717 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64092 pps
[  3] 63.30-63.40 sec  8.56 MBytes   718 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64116 pps
[  3] 63.40-63.50 sec  8.65 MBytes   725 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 64771 pps
[  3] 63.50-63.60 sec  8.97 MBytes   752 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67165 pps
[  3] 63.60-63.70 sec  9.00 MBytes   755 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 67457 pps
[  3] 63.70-63.80 sec  8.98 MBytes   753 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67192 pps
[  3] 63.80-63.90 sec  8.98 MBytes   753 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67282 pps
[  3] 63.90-64.00 sec  8.95 MBytes   751 Mbits/sec   0.010 ms    0/    0 (-nan%) -/-/-/- ms 67105 pps
[  3] 64.00-64.10 sec  8.98 MBytes   754 Mbits/sec   0.018 ms    0/    0 (-nan%) -/-/-/- ms 67256 pps
[  3] 64.10-64.20 sec  8.99 MBytes   754 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67244 pps
[  3] 64.20-64.30 sec  8.97 MBytes   752 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67235 pps
[  3] 64.30-64.40 sec  9.02 MBytes   756 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67510 pps
[  3] 65.20-65.30 sec  5.58 MBytes   468 Mbits/sec   0.027 ms    0/    0 (-nan%) -/-/-/- ms 41846 pps
[  3] 65.30-65.40 sec  5.29 MBytes   444 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 54785 pps
[  3] 65.40-65.50 sec  2.86 MBytes   240 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 16790 pps
[  3] 65.50-65.60 sec  7.86 MBytes   659 Mbits/sec   0.015 ms    0/    0 (-nan%) -/-/-/- ms 58845 pps
[  3] 65.60-65.70 sec  9.01 MBytes   756 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 67472 pps
[  3] 65.70-65.80 sec  9.04 MBytes   758 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67675 pps
[  3] 65.80-65.90 sec  9.03 MBytes   758 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67599 pps
[  3] 65.90-66.00 sec  8.96 MBytes   751 Mbits/sec   0.025 ms    0/    0 (-nan%) -/-/-/- ms 67088 pps
[  3] 66.00-66.10 sec  9.00 MBytes   755 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67541 pps
[  3] 66.10-66.20 sec  9.00 MBytes   755 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67419 pps
[  3] 66.20-66.30 sec  9.02 MBytes   757 Mbits/sec   0.019 ms    0/    0 (-nan%) -/-/-/- ms 67471 pps
[  3] 66.30-66.40 sec  8.99 MBytes   754 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67339 pps
[  3] 66.40-66.50 sec  9.02 MBytes   757 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67556 pps
[  3] 66.50-66.60 sec  9.00 MBytes   755 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67438 pps
[  3] 66.60-66.70 sec  9.02 MBytes   757 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67483 pps
[  3] 66.70-66.80 sec  8.97 MBytes   752 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67167 pps
[  3] 66.80-66.90 sec  8.97 MBytes   752 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67235 pps
[  3] 66.90-67.00 sec  9.00 MBytes   755 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67475 pps
[  3] 67.00-67.10 sec  8.98 MBytes   753 Mbits/sec   0.017 ms    0/    0 (-nan%) -/-/-/- ms 67277 pps
[  3] 67.10-67.20 sec  8.97 MBytes   752 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67128 pps
[  3] 67.20-67.30 sec  9.02 MBytes   757 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67601 pps
[  3] 67.30-67.40 sec  9.04 MBytes   758 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67641 pps
[  3] 67.40-67.50 sec  9.03 MBytes   758 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 67635 pps
[  3] 67.50-67.60 sec  8.99 MBytes   754 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67432 pps
[  3] 67.60-67.70 sec  9.05 MBytes   759 Mbits/sec   0.011 ms    0/    0 (-nan%) -/-/-/- ms 67763 pps
[  3] 67.70-67.80 sec  9.02 MBytes   757 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67518 pps
[  3] 67.80-67.90 sec  9.03 MBytes   757 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67584 pps
[  3] 67.90-68.00 sec  8.96 MBytes   752 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 67217 pps
[  3] 68.00-68.10 sec  9.02 MBytes   756 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67535 pps
[  3] 68.10-68.20 sec  9.02 MBytes   757 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 67479 pps
[  3] 68.20-68.30 sec  9.03 MBytes   758 Mbits/sec   0.021 ms    0/    0 (-nan%) -/-/-/- ms 67695 pps
[  3] 68.30-68.40 sec  8.77 MBytes   736 Mbits/sec   0.012 ms    0/    0 (-nan%) -/-/-/- ms 65780 pps
[  3] 68.40-68.50 sec  8.54 MBytes   717 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63901 pps
[  3] 68.50-68.60 sec  8.54 MBytes   717 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64068 pps
[  3] 68.60-68.70 sec  8.61 MBytes   723 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64441 pps
[  3] 68.70-68.80 sec  8.56 MBytes   718 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64111 pps
[  3] 68.80-68.90 sec  8.55 MBytes   717 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 64102 pps
[  3] 68.90-69.00 sec  8.53 MBytes   716 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 63931 pps
[  3] 69.00-69.10 sec  8.52 MBytes   715 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 63843 pps
[  3] 69.10-69.20 sec  8.54 MBytes   717 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63951 pps
[  3] 69.20-69.30 sec  8.54 MBytes   716 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 63925 pps
[  3] 69.30-69.40 sec  8.52 MBytes   715 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63933 pps
[  3] 69.40-69.50 sec  8.54 MBytes   716 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 63930 pps
[  3] 69.50-69.60 sec  8.57 MBytes   719 Mbits/sec   0.016 ms    0/    0 (-nan%) -/-/-/- ms 64158 pps
[  3] 69.60-69.70 sec  8.53 MBytes   715 Mbits/sec   0.020 ms    0/    0 (-nan%) -/-/-/- ms 63869 pps
[  3] 69.70-69.80 sec  8.55 MBytes   717 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63897 pps
[  3] 69.80-69.90 sec  8.53 MBytes   716 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63895 pps
[  3] 69.90-70.00 sec  8.47 MBytes   711 Mbits/sec   0.023 ms    0/    0 (-nan%) -/-/-/- ms 63584 pps
[  3] 70.00-70.10 sec  8.56 MBytes   718 Mbits/sec   0.022 ms    0/    0 (-nan%) -/-/-/- ms 64011 pps
[  3] 70.10-70.20 sec  8.56 MBytes   718 Mbits/sec   0.024 ms    0/    0 (-nan%) -/-/-/- ms 64195 pps
[  3] 70.20-70.30 sec  8.59 MBytes   720 Mbits/sec   0.016 ms    0/    0 (-nan%) -/-/-/- ms 64391 pps
[  3] 70.30-70.40 sec  8.89 MBytes   746 Mbits/sec   0.009 ms    0/    0 (-nan%) -/-/-/- ms 66583 pps
